id,slide_name,label_name,x,y,w,h
15791,INDD119294_HL4p_05_10,Tissue with Bkg,1677.0462548,1513.50352113,128.0,128.0
15792,INDD119294_HL4p_05_10,Tissue with Bkg,1821.90765045,1795.25336108,128.0,128.0
15793,INDD119294_HL4p_05_10,Tissue with Bkg,1914.67909731,1810.44734315,128.0,128.0
15794,INDD119294_HL4p_05_10,Tissue with Bkg,1991.24535851,1761.33914853,128.0,128.0
15795,INDD119294_HL4p_05_10,Tissue with Bkg,1631.74951985,1198.64324584,128.0,128.0
15796,INDD119294_HL4p_05_10,Tissue with Bkg,2179.61443662,1484.33418694,128.0,128.0
15797,INDD119294_HL4p_05_10,Tissue with Bkg,1748.21943022,1239.77848912,128.0,128.0
15798,INDD119294_HL4p_05_10,Tissue with Bkg,1848.53601152,2044.92989757,128.0,128.0
15799,INDD119294_HL4p_05_10,Tissue with Bkg,1627.7824904,2071.58418694,128.0,128.0
15800,INDD119294_HL4p_05_10,Tissue with Bkg,1543.77480794,1932.98447503,128.0,128.0
15801,INDD119294_HL4p_05_10,Tissue with Bkg,1504.63604353,1784.59683099,128.0,128.0
15802,INDD119294_HL4p_05_10,Tissue with Bkg,1458.01696543,1650.14564661,128.0,128.0
15803,INDD119294_HL4p_05_10,Tissue with Bkg,1387.01232394,1502.2506402,128.0,128.0
15804,INDD119294_HL4p_05_10,Tissue with Bkg,1345.29369398,1625.37115877,128.0,128.0
15805,INDD119294_HL4p_05_10,Tissue with Bkg,1396.41133163,1750.98079385,128.0,128.0
15806,INDD119294_HL4p_05_10,Tissue with Bkg,1430.71446863,1859.95742638,128.0,128.0
15807,INDD119294_HL4p_05_10,Tissue with Bkg,1365.68629962,1876.9274968,128.0,128.0
15808,INDD104937_HL3p_20_09,Tissue Only,1635.93693982,1040.23431498,128.0,128.0
15809,INDD104937_HL3p_20_09,Tissue Only,1637.93341869,1122.53072983,128.0,128.0
15810,INDD104937_HL3p_20_09,Tissue Only,1557.23159411,1155.68005762,128.0,128.0
15811,INDD104937_HL3p_20_09,Tissue Only,1313.19446223,1340.69142125,128.0,128.0
15812,INDD104937_HL3p_20_09,Tissue Only,1177.91357234,1283.0528169,128.0,128.0
15813,INDD104937_HL3p_20_09,Tissue Only,1042.52896927,1225.53088988,128.0,128.0
15814,INDD104937_HL3p_20_09,Tissue Only,929.870518566,1074.91341229,128.0,128.0
15815,INDD104937_HL3p_20_09,Tissue Only,693.663732394,1076.06722151,128.0,128.0
15816,INDD104937_HL3p_20_09,Tissue Only,586.929897567,1139.66933419,128.0,128.0
15817,INDD104937_HL3p_20_09,Tissue Only,515.212227913,1138.6322023,128.0,128.0
15818,INDD104937_HL3p_20_09,Tissue Only,520.410851472,1209.29977593,128.0,128.0
15819,INDD104937_HL3p_20_09,Tissue Only,685.146286812,1331.60355314,128.0,128.0
15820,INDD104937_HL3p_20_09,Tissue Only,831.070742638,1442.18774008,128.0,128.0
15821,INDD104937_HL3p_20_09,Tissue Only,994.872759283,1502.85995519,128.0,128.0
15822,INDD104937_HL3p_20_09,Tissue Only,1170.40733035,1469.89212548,128.0,128.0
15823,INDD104937_HL3p_20_09,Tissue Only,1314.10195262,1436.36683739,128.0,128.0
15824,INDD104937_HL3p_20_09,Tissue Only,1568.57522407,1578.66133163,128.0,128.0
15825,INDD104937_HL3p_20_09,Tissue Only,1780.9668694,1726.46558899,128.0,128.0
15826,INDD104937_HL3p_20_09,Tissue Only,2191.16549296,1157.13204225,128.0,128.0
15827,INDD104937_HL3p_20_09,Tissue Only,2024.10947503,1409.14212548,128.0,128.0
15828,INDD104937_HL3p_20_09,Tissue Only,1823.2559219,1532.98863636,128.0,128.0
15829,INDD104937_HL3p_20_09,Tissue Only,1671.04385403,1461.67285531,128.0,128.0
15830,INDD104937_HL3p_20_09,Tissue Only,1946.8690781,1444.67685659,128.0,128.0
15831,INDD104937_HL3p_20_09,Tissue Only,2366.76488476,1440.6709347,128.0,128.0
15832,INDD104937_HL3p_20_09,Tissue Only,2189.8690781,1338.55233675,128.0,128.0
15833,INDD104937_HL3p_20_09,Tissue Only,2133.35835467,1412.0590589,128.0,128.0
15834,INDD104937_HL3p_20_09,Tissue Only,2354.16373239,1265.0196863,128.0,128.0
15835,INDD104937_HL3p_20_09,Tissue Only,2519.97519206,1130.28329065,128.0,128.0
15836,INDD104937_HL3p_20_09,Tissue Only,2540.3418694,1030.88716389,128.0,128.0
15837,INDD104937_HL3p_20_09,Tissue Only,2485.39980794,881.553137004,128.0,128.0
15838,INDD104937_HL3p_20_09,Tissue Only,2464.11267606,730.455985915,128.0,128.0
15839,INDD104937_HL3p_20_09,Tissue Only,2454.19510243,635.350992318,128.0,128.0
15840,INDD104937_HL3p_20_09,Tissue Only,2443.4996799,644.283290653,128.0,128.0
15841,INDD104937_HL3p_20_09,Tissue Only,2383.61827785,805.025768246,128.0,128.0
15842,INDD104937_HL3p_20_09,Tissue Only,2246.40572983,917.697183099,128.0,128.0
15843,INDD104937_HL3p_20_09,Tissue Only,2125.11315621,918.902848912,128.0,128.0
15844,INDD104937_HL3p_20_09,Tissue Only,2106.57442382,835.271126761,128.0,128.0
15845,INDD104937_HL3p_20_09,Tissue Only,2113.7824904,714.989756722,128.0,128.0
15846,INDD104937_HL3p_20_09,Tissue Only,2155.57890525,663.2368758,128.0,128.0
15847,INDD104937_HL3p_20_09,Tissue Only,2181.5590589,554.273207426,128.0,128.0
15848,INDD104937_HL3p_20_09,Tissue Only,1988.04321383,536.784571063,128.0,128.0
15849,INDD104937_HL3p_20_09,Tissue Only,1823.64484635,515.886363636,128.0,128.0
15850,INDD104937_HL3p_20_09,Tissue Only,1729.4862356,552.704545455,128.0,128.0
15851,INDD104937_HL3p_20_09,Tissue Only,1744.10979513,661.383002561,128.0,128.0
15852,INDD104937_HL3p_20_09,Tissue Only,1767.23783611,740.464308579,128.0,128.0
15853,INDD104937_HL3p_20_09,Tissue Only,1868.02112676,816.252720871,128.0,128.0
15854,INDD104937_HL3p_20_09,Tissue Only,1916.67557618,889.16309219,128.0,128.0
15855,INDD104937_HL3p_20_09,Tissue Only,1631.11427657,953.86715749,128.0,128.0
15856,INDD104937_HL3p_20_09,Tissue Only,1491.43854033,839.821542894,128.0,128.0
15857,INDD104937_HL3p_20_09,Tissue Only,1432.7109475,692.782170294,128.0,128.0
15858,INDD104937_HL3p_20_09,Tissue Only,1493.04609475,607.879961588,128.0,128.0
15859,INDD104937_HL3p_20_09,Tissue Only,1550.81434059,593.399007682,128.0,128.0
15860,INDD104937_HL3p_20_09,Tissue Only,1334.14452625,623.761043534,128.0,128.0
15861,INDD104937_HL3p_20_09,Tissue Only,1253.45566581,686.261203585,128.0,128.0
15862,INDD104937_HL3p_20_09,Tissue Only,1221.73239437,730.494878361,128.0,128.0
15863,INDD104937_HL3p_20_09,Tissue Only,1202.38988476,764.694302177,128.0,128.0
15864,INDD104937_HL3p_20_09,Tissue Only,1204.87900128,809.342829706,128.0,128.0
15865,INDD104937_HL3p_20_09,Tissue Only,1245.85867478,847.664852753,128.0,128.0
15866,INDD104937_HL3p_20_09,Tissue Only,1298.83018566,873.48943662,128.0,128.0
15867,INDD104937_HL3p_20_09,Tissue Only,1404.74727913,944.481113956,128.0,128.0
15868,INDD104937_HL3p_20_09,Tissue Only,1494.95182458,957.886043534,128.0,128.0
15869,INDD104937_HL3p_20_09,Tissue Only,1272.16293214,1138.61923816,128.0,128.0
15870,INDD104937_HL3p_20_09,Tissue Only,1241.29529449,1143.00112036,128.0,128.0
15871,INDD104937_HL3p_20_09,Tissue Only,1212.86491677,1166.12916133,128.0,128.0
15872,INDD104937_HL3p_20_09,Tissue Only,1426.76040333,1813.92173496,128.0,128.0
15873,INDD104937_HL3p_20_09,Tissue Only,1441.25432138,1869.95278489,128.0,128.0
15874,INDD104937_HL3p_20_09,Tissue Only,1219.33402689,1707.74535851,128.0,128.0
15875,INDD104937_HL3p_20_09,Tissue Only,1193.97615237,1688.00096031,128.0,128.0
15876,INDD104937_HL3p_20_09,Tissue Only,1108.56834187,1627.93806018,128.0,128.0
15877,INDD104937_HL3p_20_09,Tissue Only,1092.32426376,1596.21478873,128.0,128.0
15878,INDD104937_HL3p_20_09,Tissue Only,1362.96382843,1532.75528169,128.0,128.0
15879,INDD104937_HL3p_20_09,Tissue Only,1460.07826504,1528.84010883,128.0,128.0
15880,INDD104937_HL3p_20_09,Tissue Only,1684.08578745,1496.70198464,128.0,128.0
15881,INDD104937_HL3p_20_09,Tissue Only,1932.51776569,1746.54705506,128.0,128.0
15882,INDD104937_HL3p_20_09,Tissue Only,1973.30297695,1805.76728553,128.0,128.0
15883,INDD104937_HL3p_20_09,Tissue Only,2030.35819462,1885.95054417,128.0,128.0
15884,INDD104937_HL3p_20_09,Tissue Only,2047.89868758,1924.5059219,128.0,128.0
15885,INDD104937_HL3p_20_09,Tissue Only,2033.30105634,1968.55809859,128.0,128.0
15886,INDD104937_HL3p_20_09,Tissue Only,2028.18021767,1975.63652369,128.0,128.0
15887,INDD104937_HL3p_20_09,Tissue Only,1859.78889245,1833.73095391,128.0,128.0
15888,INDD104937_HL3p_20_09,Tissue Only,1814.12916133,1880.66117157,128.0,128.0
15889,INDD104937_HL3p_20_09,Tissue Only,1805.79321383,1953.41597311,128.0,128.0
15890,INDD104937_HL3p_20_09,Tissue Only,1789.12131882,2075.51232394,128.0,128.0
15891,INDD104937_HL3p_20_09,Tissue Only,1716.12019846,2067.47455186,128.0,128.0
15892,INDD104937_HL3p_20_09,Tissue Only,1682.95790653,2026.5596991,128.0,128.0
15893,INDD104937_HL3p_20_09,Tissue Only,1688.19542254,1869.05825864,128.0,128.0
15894,INDD104937_HL3p_20_09,Tissue Only,1689.67333547,1782.60035211,128.0,128.0
15895,INDD104937_HL3p_20_09,Tissue Only,2239.78104994,1674.98495519,128.0,128.0
15896,INDD104937_HL3p_20_09,Tissue Only,2195.85851472,1663.8228233,128.0,128.0
15897,INDD104937_HL3p_20_09,Tissue Only,2167.9078105,1695.44238156,128.0,128.0
15898,INDD104937_HL3p_20_09,Tissue Only,2218.54577465,1776.63684379,128.0,128.0
15899,INDD104937_HL3p_20_09,Tissue Only,2359.76424456,1595.77400768,128.0,128.0
15900,INDD104937_HL3p_20_09,Tissue Only,2489.54833547,1354.4074904,128.0,128.0
15901,INDD104937_HL3p_20_09,Tissue Only,2565.12932138,1259.69142125,128.0,128.0
15902,INDD104937_HL3p_20_09,Tissue Only,2623.41613316,1083.97535211,128.0,128.0
15903,INDD104937_HL3p_20_09,Tissue Only,2583.64212548,907.1184379,128.0,128.0
15904,INDD104937_HL3p_20_09,Tissue Only,2541.59939181,775.623079385,128.0,128.0
15905,INDD104937_HL3p_20_09,Tissue Only,2417.67509603,983.710627401,128.0,128.0
15906,INDD104937_HL3p_20_09,Tissue Only,2347.15012804,1107.63492318,128.0,128.0
15907,INDD104937_HL3p_20_09,Tissue Only,2285.12964149,1149.02944942,128.0,128.0
15908,INDD104937_HL3p_20_09,Tissue Only,2144.54641485,1026.31081946,128.0,128.0
15909,INDD104937_HL3p_20_09,Tissue Only,2082.60371319,1016.40620999,128.0,128.0
15910,INDD104937_HL3p_20_09,Tissue Only,2019.00160051,934.019046095,128.0,128.0
15911,INDD104937_HL3p_20_09,Tissue Only,2017.75704225,687.583546735,128.0,128.0
15912,INDD104937_HL3p_20_09,Tissue Only,1976.98479513,671.909891165,128.0,128.0
15913,INDD104937_HL3p_20_09,Tissue Only,1989.92301536,744.781370038,128.0,128.0
15914,INDD104937_HL3p_20_09,Tissue Only,2459.35483355,585.866837388,128.0,128.0
15915,INDD104937_HL3p_20_09,Bkg Only,3500.36299616,1695.94798335,128.0,128.0
15916,INDD104937_HL3p_20_09,Bkg Only,3641.80185659,1294.34459027,128.0,128.0
15917,INDD104937_HL3p_20_09,Bkg Only,3556.38108195,946.101632522,128.0,128.0
15918,INDD104937_HL3p_20_09,Bkg Only,3388.04161332,786.5,128.0,128.0
15919,INDD104937_HL3p_20_09,Bkg Only,3241.94862356,1067.58866837,128.0,128.0
15920,INDD104937_HL3p_20_09,Bkg Only,3165.77128681,1635.32762484,128.0,128.0
15921,INDD104937_HL3p_20_09,Bkg Only,3077.58914853,2128.21158771,128.0,128.0
15922,INDD104937_HL3p_20_09,Bkg Only,2841.48607554,2424.0793854,128.0,128.0
15923,INDD104937_HL3p_20_09,Bkg Only,2342.53489117,2499.85483355,128.0,128.0
15924,INDD104937_HL3p_20_09,Bkg Only,2110.77480794,2410.24663892,128.0,128.0
15925,INDD104937_HL3p_20_09,Bkg Only,2463.87932138,2003.13348271,128.0,128.0
15926,INDD104937_HL3p_20_09,Bkg Only,2873.1574904,1666.58418694,128.0,128.0
15927,INDD104937_HL3p_20_09,Bkg Only,3014.93341869,1134.98927657,128.0,128.0
15928,INDD104937_HL3p_20_09,Bkg Only,2849.13492318,770.47631242,128.0,128.0
15929,INDD104937_HL3p_20_09,Bkg Only,2297.48447503,-446.753521127,128.0,128.0
15930,INDD104937_HL3p_20_09,Bkg Only,2061.26472471,111.171574904,128.0,128.0
15931,INDD104937_HL3p_20_09,Bkg Only,1761.28729193,172.893886044,128.0,128.0
15932,INDD104937_HL3p_20_09,Bkg Only,1630.59571063,146.835947503,128.0,128.0
15933,INDD104937_HL3p_20_09,Bkg Only,1195.55777849,255.657010243,128.0,128.0
15934,INDD104937_HL3p_20_09,Bkg Only,918.021286812,375.912451985,128.0,128.0
15935,INDD104937_HL3p_20_09,Bkg Only,585.439020487,480.001600512,128.0,128.0
15936,INDD104937_HL3p_20_09,Bkg Only,527.255921895,336.125480154,128.0,128.0
15937,INDD104937_HL3p_20_09,Bkg Only,413.210307298,398.949743918,128.0,128.0
15938,INDD104937_HL3p_20_09,Bkg Only,291.463988476,477.512483995,128.0,128.0
15939,INDD104937_HL3p_20_09,Bkg Only,194.32362356,562.622119078,128.0,128.0
15940,INDD104937_HL3p_20_09,Bkg Only,123.915332907,642.883162612,128.0,128.0
15941,INDD104937_HL3p_20_09,Bkg Only,102.109635083,825.262804097,128.0,128.0
15942,INDD104937_HL3p_20_09,Bkg Only,102.109635083,1148.48495519,128.0,128.0
15943,INDD104937_HL3p_20_09,Bkg Only,222.468790013,1299.16725352,128.0,128.0
15944,INDD104937_HL3p_20_09,Bkg Only,281.507522407,1462.00992318,128.0,128.0
15945,INDD104937_HL3p_20_09,Bkg Only,214.13284251,1599.5725032,128.0,128.0
15946,INDD104937_HL3p_20_09,Bkg Only,153.253201024,1775.98863636,128.0,128.0
15947,INDD104937_HL3p_20_09,Bkg Only,153.253201024,1973.65300896,128.0,128.0
15948,INDD104937_HL3p_20_09,Bkg Only,234.058738796,2190.67285531,128.0,128.0
15949,INDD104937_HL3p_20_09,Bkg Only,544.757522407,2184.89084507,128.0,128.0
15950,INDD104937_HL3p_20_09,Bkg Only,536.836427657,2055.85867478,128.0,128.0
15951,INDD104937_HL3p_20_09,Bkg Only,433.369558259,1823.56706146,128.0,128.0
15952,INDD104937_HL3p_20_09,Bkg Only,547.959667093,1803.97823303,128.0,128.0
15953,INDD104937_HL3p_20_09,Bkg Only,723.818341869,1874.15316901,128.0,128.0
15954,INDD104937_HL3p_20_09,Bkg Only,802.134763124,1916.23479513,128.0,128.0
15955,INDD104937_HL3p_20_09,Bkg Only,979.069462228,1996.52176697,128.0,128.0
15956,INDD104937_HL3p_20_09,Bkg Only,1091.02784891,1974.93645967,128.0,128.0
15957,INDD104937_HL3p_20_09,Bkg Only,888.761203585,1867.60627401,128.0,128.0
15958,INDD104937_HL3p_20_09,Bkg Only,835.919334187,1695.9609475,128.0,128.0
15959,INDD104937_HL3p_20_09,Bkg Only,655.912131882,1638.3353073,128.0,128.0
15960,INDD104937_HL3p_20_09,Bkg Only,594.760243278,1555.1184379,128.0,128.0
15961,INDD104937_HL3p_20_09,Bkg Only,1408.40316901,2120.7572023,128.0,128.0
15962,INDD104937_HL3p_20_09,Bkg Only,1518.35211268,2379.41789373,128.0,128.0
15963,INDD104937_HL3p_20_09,Bkg Only,1145.77544814,2215.07138284,128.0,128.0
15964,INDD104937_HL3p_20_09,Bkg Only,1258.77096671,2163.27960948,128.0,128.0
15965,INDD104937_HL3p_20_09,Bkg Only,1193.6650128,2041.45550576,128.0,128.0
15966,INDD104937_HL3p_20_09,Bkg Only,1509.54945583,2225.75384123,128.0,128.0
15967,INDD104937_HL3p_20_09,Bkg Only,1670.86235595,2373.0265685,128.0,128.0
15968,INDD104937_HL3p_20_09,Bkg Only,2018.61267606,2373.0265685,128.0,128.0
15969,INDD104937_HL3p_20_09,Bkg Only,2247.44286172,2083.65380922,128.0,128.0
15970,INDD104937_HL3p_20_09,Bkg Only,2510.05761844,1788.12307939,128.0,128.0
15971,INDD104937_HL3p_20_09,Bkg Only,2639.20646607,1570.14388604,128.0,128.0
15972,INDD104937_HL3p_20_09,Bkg Only,2822.06578105,1316.99295775,128.0,128.0
15973,INDD104937_HL3p_20_09,Bkg Only,2752.55201665,625.718629962,128.0,128.0
15974,INDD104937_HL3p_20_09,Bkg Only,2862.37131882,507.835627401,128.0,128.0
15975,INDD104937_HL3p_20_09,Bkg Only,2539.23991677,364.270646607,128.0,128.0
15976,INDD104937_HL3p_20_09,Bkg Only,2387.06674136,314.579065301,128.0,128.0
15977,INDD104937_HL3p_20_09,Bkg Only,2550.64836748,216.531209987,128.0,128.0
15978,INDD104937_HL3p_20_09,Bkg Only,2371.36715749,129.438060179,128.0,128.0
15979,INDD104937_HL3p_20_09,Bkg Only,2189.80425736,145.928457106,128.0,128.0
15980,INDD104937_HL3p_20_09,Bkg Only,1592.19590269,340.144366197,128.0,128.0
15981,INDD104937_HL3p_20_09,Bkg Only,1128.63684379,407.99871959,128.0,128.0
15982,INDD104937_HL3p_20_09,Bkg Only,1011.70022407,522.770326504,128.0,128.0
15983,INDD104937_HL3p_20_09,Bkg Only,942.445742638,756.760243278,128.0,128.0
15984,INDD104937_HL3p_20_09,Tissue with Bkg,1786.87852113,1037.58962868,128.0,128.0
15985,INDD104937_HL3p_20_09,Tissue with Bkg,1903.8021767,1024.6903009,128.0,128.0
15986,INDD104937_HL3p_20_09,Tissue with Bkg,2000.51472471,1103.11043534,128.0,128.0
15987,INDD104937_HL3p_20_09,Tissue with Bkg,1998.77752881,1241.13972471,128.0,128.0
15988,INDD104937_HL3p_20_09,Tissue with Bkg,1870.96398848,1323.85099232,128.0,128.0
15989,INDD104937_HL3p_20_09,Tissue with Bkg,1692.87548015,1337.41149168,128.0,128.0
15990,INDD104937_HL3p_20_09,Tissue with Bkg,1639.00944302,1337.07442382,128.0,128.0
15991,INDD104937_HL3p_20_09,Tissue with Bkg,1539.678137,1364.03985275,128.0,128.0
15992,INDD104937_HL3p_20_09,Tissue with Bkg,1493.24055698,1299.90620999,128.0,128.0
15993,INDD104937_HL3p_20_09,Tissue with Bkg,1422.78040973,1217.59683099,128.0,128.0
15994,INDD104937_HL3p_20_09,Tissue with Bkg,1405.83626761,1132.65572983,128.0,128.0
15995,INDD104937_HL3p_20_09,Tissue with Bkg,1260.27480794,1076.85803457,128.0,128.0
15996,INDD104937_HL3p_20_09,Tissue with Bkg,1185.40685019,1064.59395006,128.0,128.0
15997,INDD104937_HL3p_20_09,Tissue with Bkg,1072.03537132,1055.4671895,128.0,128.0
15998,INDD104937_HL3p_20_09,Tissue with Bkg,1014.98015365,938.699103713,128.0,128.0
15999,INDD104937_HL3p_20_09,Tissue with Bkg,934.407970551,895.917413572,128.0,128.0
16000,INDD104937_HL3p_20_09,Tissue with Bkg,804.610915493,823.603393086,128.0,128.0
16001,INDD104937_HL3p_20_09,Tissue with Bkg,663.068341869,915.635883483,128.0,128.0
16002,INDD104937_HL3p_20_09,Tissue with Bkg,495.77896927,949.459346991,128.0,128.0
16003,INDD104937_HL3p_20_09,Tissue with Bkg,430.154449424,1065.07362356,128.0,128.0
16004,INDD104937_HL3p_20_09,Tissue with Bkg,388.474711908,1158.23399488,128.0,128.0
16005,INDD104937_HL3p_20_09,Tissue with Bkg,556.490076825,1342.24711908,128.0,128.0
16006,INDD104937_HL3p_20_09,Tissue with Bkg,694.013764405,1448.1512484,128.0,128.0
16007,INDD104937_HL3p_20_09,Tissue with Bkg,885.053457106,1575.07026248,128.0,128.0
16008,INDD104937_HL3p_20_09,Tissue with Bkg,1282.2231114,1821.70022407,128.0,128.0
16009,INDD104937_HL3p_20_09,Tissue with Bkg,1360.38396287,1900.50928297,128.0,128.0
16010,INDD104937_HL3p_20_09,Tissue with Bkg,1560.49855954,2015.66981434,128.0,128.0
16011,INDD104937_HL3p_20_09,Tissue with Bkg,1586.45278489,1972.36955826,128.0,128.0
16012,INDD104937_HL3p_20_09,Tissue with Bkg,1626.875,1794.17733675,128.0,128.0
16013,INDD104937_HL3p_20_09,Tissue with Bkg,1539.62628041,1726.01184379,128.0,128.0
16014,INDD104937_HL3p_20_09,Tissue with Bkg,1581.77272727,1631.91805378,128.0,128.0
16015,INDD104937_HL3p_20_09,Tissue with Bkg,1639.72247119,1706.37115877,128.0,128.0
16016,INDD104937_HL3p_20_09,Tissue with Bkg,2080.85355314,1531.23847631,128.0,128.0
16017,INDD104937_HL3p_20_09,Tissue with Bkg,1962.95758643,1541.33754802,128.0,128.0
16018,INDD104937_HL3p_20_09,Tissue with Bkg,1942.47423175,1655.0849872,128.0,128.0
16019,INDD104937_HL3p_20_09,Tissue with Bkg,2033.6640525,1693.04401408,128.0,128.0
16020,INDD104937_HL3p_20_09,Tissue with Bkg,2079.14228553,1765.26728553,128.0,128.0
16021,INDD104937_HL3p_20_09,Tissue with Bkg,2113.70470551,1827.56001921,128.0,128.0
16022,INDD104937_HL3p_20_09,Tissue with Bkg,2227.03729193,1878.22391165,128.0,128.0
16023,INDD104937_HL3p_20_09,Tissue with Bkg,2169.16533291,1584.56001921,128.0,128.0
16024,INDD104937_HL3p_20_09,Tissue with Bkg,2273.72119078,1522.90252881,128.0,128.0
16025,INDD104937_HL3p_20_09,Tissue with Bkg,2211.80441741,1430.71446863,128.0,128.0
16026,INDD104937_HL3p_20_09,Tissue with Bkg,2353.02288732,598.195742638,128.0,128.0
16027,INDD104937_HL3p_20_09,Tissue with Bkg,2299.99951985,721.108834827,128.0,128.0
16028,INDD104937_HL3p_20_09,Tissue with Bkg,2216.64004481,655.237996159,128.0,128.0
16029,INDD104937_HL3p_20_09,Tissue with Bkg,2109.94510243,429.934058899,128.0,128.0
16030,INDD104937_HL3p_20_09,Tissue with Bkg,1947.63396287,400.635083227,128.0,128.0
16031,INDD104937_HL3p_20_09,Tissue with Bkg,1784.79129321,421.183258643,128.0,128.0
16032,INDD104937_HL3p_20_09,Tissue with Bkg,1692.51248399,512.450864277,128.0,128.0
16033,INDD104937_HL3p_20_09,Tissue with Bkg,1470.22919334,531.858194622,128.0,128.0
16034,INDD104937_HL3p_20_09,Tissue with Bkg,1340.57474392,550.150608195,128.0,128.0
16035,INDD104937_HL3p_20_09,Tissue with Bkg,1197.77464789,619.288412292,128.0,128.0
16036,INDD104937_HL3p_20_09,Tissue with Bkg,1103.00672215,740.490236876,128.0,128.0
16037,INDD104937_HL3p_20_09,Tissue with Bkg,1114.77816901,838.823303457,128.0,128.0
16038,INDD104937_HL3p_20_09,Tissue with Bkg,2734.15588988,1122.68629962,128.0,128.0
16039,INDD104937_HL3p_20_09,Tissue with Bkg,2686.8756402,1290.14420615,128.0,128.0
16040,INDD104937_HL3p_20_09,Tissue with Bkg,2559.61955826,1451.78120999,128.0,128.0
16041,INDD104937_HL3p_20_09,Tissue with Bkg,2462.32362356,1595.68325864,128.0,128.0
16042,INDD104937_HL3p_20_09,Tissue with Bkg,2363.09603073,1742.02256722,128.0,128.0
16043,INDD104937_HL3p_20_09,Tissue with Bkg,2047.98943662,2078.92189501,128.0,128.0
16044,INDD104937_HL3p_20_09,Tissue with Bkg,1925.94494238,2058.52928937,128.0,128.0
16045,INDD104937_HL3p_20_09,Tissue with Bkg,1888.64708707,2120.36827785,128.0,128.0
16046,INDD104937_HL3p_20_09,Tissue with Bkg,1835.05329706,2266.68165813,128.0,128.0
16047,INDD104937_HL3p_20_09,Tissue with Bkg,1716.85915493,2215.9140525,128.0,128.0
16048,INDD104937_HL3p_20_09,Bkg with Tissue,1888.31001921,1074.18741997,128.0,128.0
16049,INDD104937_HL3p_20_09,Bkg with Tissue,1945.1318822,1170.10915493,128.0,128.0
16050,INDD104937_HL3p_20_09,Bkg with Tissue,1867.73591549,1242.39724712,128.0,128.0
16051,INDD104937_HL3p_20_09,Bkg with Tissue,1827.26184379,1213.70758643,128.0,128.0
16052,INDD104937_HL3p_20_09,Bkg with Tissue,1743.65604994,1248.82746479,128.0,128.0
16053,INDD104937_HL3p_20_09,Bkg with Tissue,1645.32298335,1256.15220871,128.0,128.0
16054,INDD104937_HL3p_20_09,Bkg with Tissue,1271.44990397,976.515524968,128.0,128.0
16055,INDD104937_HL3p_20_09,Bkg with Tissue,1177.8487516,934.317221511,128.0,128.0
16056,INDD104937_HL3p_20_09,Bkg with Tissue,1054.92269526,827.311139565,128.0,128.0
16057,INDD104937_HL3p_20_09,Bkg with Tissue,1036.88956466,668.616997439,128.0,128.0
16058,INDD104937_HL3p_20_09,Bkg with Tissue,1129.75176056,601.760883483,128.0,128.0
16059,INDD104937_HL3p_20_09,Bkg with Tissue,1248.6978233,532.506402049,128.0,128.0
16060,INDD104937_HL3p_20_09,Bkg with Tissue,1469.42541613,467.60787452,128.0,128.0
16061,INDD104937_HL3p_20_09,Bkg with Tissue,1605.83418694,467.60787452,128.0,128.0
16062,INDD104937_HL3p_20_09,Bkg with Tissue,1776.0793854,363.466869398,128.0,128.0
16063,INDD104937_HL3p_20_09,Bkg with Tissue,2029.51552497,356.647727273,128.0,128.0
16064,INDD104937_HL3p_20_09,Bkg with Tissue,2385.56290013,453.463988476,128.0,128.0
16065,INDD104937_HL3p_20_09,Bkg with Tissue,2310.55233675,650.324583867,128.0,128.0
16066,INDD104937_HL3p_20_09,Bkg with Tissue,2283.98879641,675.604673496,128.0,128.0
16067,INDD104937_HL3p_20_09,Bkg with Tissue,2263.28505122,689.087387964,128.0,128.0
16068,INDD104937_HL3p_20_09,Bkg with Tissue,2252.04513444,718.412291933,128.0,128.0
16069,INDD104937_HL3p_20_09,Bkg with Tissue,2668.19430218,827.79081306,128.0,128.0
16070,INDD104937_HL3p_20_09,Bkg with Tissue,2588.65925096,592.750800256,128.0,128.0
16071,INDD104937_HL3p_20_09,Bkg with Tissue,2744.87724072,985.240396927,128.0,128.0
16072,INDD104937_HL3p_20_09,Bkg with Tissue,2788.74791933,1131.41117157,128.0,128.0
16073,INDD104937_HL3p_20_09,Bkg with Tissue,2718.80633803,1328.07730474,128.0,128.0
16074,INDD104937_HL3p_20_09,Bkg with Tissue,2553.55233675,1583.26360435,128.0,128.0
16075,INDD104937_HL3p_20_09,Bkg with Tissue,2027.81722151,1591.32730474,128.0,128.0
16076,INDD104937_HL3p_20_09,Bkg with Tissue,2229.57826504,1528.85307298,128.0,128.0
16077,INDD104937_HL3p_20_09,Bkg with Tissue,2138.99775928,1549.23271447,128.0,128.0
16078,INDD104937_HL3p_20_09,Bkg with Tissue,1599.01504481,1900.91117157,128.0,128.0
16079,INDD104937_HL3p_20_09,Bkg with Tissue,1562.92285531,1926.04865557,128.0,128.0
16080,INDD104937_HL3p_20_09,Bkg with Tissue,1505.63428297,1975.40316901,128.0,128.0
16081,INDD104937_HL3p_20_09,Bkg with Tissue,1575.93886044,1666.0915493,128.0,128.0
16082,INDD104937_HL3p_20_09,Bkg with Tissue,1594.14052497,1700.29097311,128.0,128.0
16083,INDD104937_HL3p_20_09,Bkg with Tissue,1595.6184379,1747.79161332,128.0,128.0
